timestamp,ax,ay,az,gx,gy,gz
2026-03-13 14:25:34.661560,9.802,-1.044,0.12,-0.0189,-0.062,0.0598
2026-03-13 14:25:35.194448,10.072,-0.871,0.208,-0.057,0.0061,-0.0308
2026-03-13 14:25:35.407190,10.08,-0.754,0.036,-0.0506,0.0136,-0.02
2026-03-13 14:25:35.622950,10.087,-0.781,0.105,-0.0329,0.0124,0.014
2026-03-13 14:25:36.194046,9.95,-0.754,0.108,-0.0446,-0.0278,-0.0556
2026-03-13 14:25:36.797982,10.02,-0.706,0.115,-0.04,-0.0105,-0.0598
2026-03-13 14:25:37.020598,10.08,-0.804,0.074,-0.045,0.0052,0.0276
2026-03-13 14:25:37.232846,10.278,-0.991,0.062,-0.089,-0.0033,-0.0189
2026-03-13 14:25:37.553544,10.175,-0.953,0.122,-0.0203,-0.039,-0.1188
2026-03-13 14:25:37.770346,10.137,-0.697,0.089,-0.065,0.0337,0.0317
2026-03-13 14:25:38.108953,10.13,-0.895,0.136,-0.0453,-0.0333,-0.0077
2026-03-13 14:25:38.308014,10.063,-0.871,0.259,-0.0698,0.0452,-0.0489
2026-03-13 14:25:38.842675,10.106,-0.74,0.16,-0.0413,-0.002,-0.0244
2026-03-13 14:25:39.058965,9.984,-0.761,0.182,-0.0382,-0.0177,0.0063
2026-03-13 14:25:39.287406,10.192,-0.757,0.18,-0.0545,-0.0085,0.0045
2026-03-13 14:25:39.494903,9.948,-0.821,0.239,-0.0473,-0.0057,-0.0036
2026-03-13 14:25:39.921874,10.082,-0.742,0.16,-0.0465,0.0139,-0.0133
2026-03-13 14:25:40.347840,10.101,-0.85,0.204,-0.0514,0.0117,-0.0289
2026-03-13 14:25:40.565242,9.996,-0.804,0.299,-0.0552,0.0072,-0.0155
2026-03-13 14:25:40.783111,10.13,-0.752,0.096,-0.0517,0.0171,0.0021
2026-03-13 14:25:40.997879,10.041,-0.752,0.024,-0.063,0.0209,-0.0157
2026-03-13 14:25:41.432240,10.075,-0.814,0.062,-0.052,0.0113,-0.0079
2026-03-13 14:25:41.650597,10.087,-0.819,0.136,-0.0501,0.0143,-0.0119
2026-03-13 14:25:41.858713,10.075,-0.769,0.29,-0.0658,-0.0012,0.0003
2026-03-13 14:25:42.186537,10.094,-0.828,0.153,-0.0569,-0.0009,-0.0203
2026-03-13 14:25:42.399202,9.969,-0.845,0.01,-0.0434,0.0017,-0.0116
2026-03-13 14:25:42.748987,10.116,-0.86,0.256,-0.0542,-0.0052,-0.0244
2026-03-13 14:25:42.937078,10.048,-0.757,0.239,-0.0546,0.0165,-0.0145
2026-03-13 14:25:43.154903,10.206,-0.766,0.158,-0.0658,0.0249,-0.0112
2026-03-13 14:25:43.383291,10.099,-0.773,0.115,-0.0648,0.0205,-0.0071
2026-03-13 14:25:43.588105,10.168,-0.795,0.105,-0.0652,0.0381,-0.0089
2026-03-13 14:25:43.803876,10.096,-0.792,0.067,-0.0508,-0.0017,-0.0325
2026-03-13 14:25:44.264844,10.013,-0.795,0.136,-0.0469,0.0025,0.0105
2026-03-13 14:25:44.444963,10.08,-0.821,0.204,-0.0529,0.0072,-0.0353
2026-03-13 14:25:44.873868,9.989,-0.752,0.213,-0.0481,0.0057,-0.0143
2026-03-13 14:25:45.090915,10.075,-0.675,0.022,-0.0638,0.0394,-0.0405
2026-03-13 14:25:45.314021,10.118,-0.699,0.072,-0.0901,0.0795,0.0121
2026-03-13 14:25:45.527572,10.025,-0.733,0.146,-0.057,-0.0133,-0.0302
2026-03-13 14:25:46.195442,10.017,-0.577,-0.077,-0.0353,-0.0029,-0.0199
2026-03-13 14:25:46.381517,10.013,-0.555,0.113,-0.0578,0.0141,0.0037
2026-03-13 14:25:46.597879,9.869,-0.871,0.235,-0.0687,0.0412,-0.0167
2026-03-13 14:25:47.026670,9.862,-0.666,0.115,-0.0598,-0.0273,0.0492
2026-03-13 14:25:47.476280,9.871,-0.826,0.232,-0.0609,-0.036,0.0023
2026-03-13 14:25:47.889334,9.981,-0.804,0.141,-0.0771,0.0357,-0.0145
2026-03-13 14:25:48.100721,10.118,-0.642,0.053,-0.0324,-0.0072,0.0168
2026-03-13 14:25:48.321507,10.044,-0.733,0.132,-0.0881,0.0172,-0.0157
2026-03-13 14:25:48.530920,10.252,-0.788,0.034,-0.0195,-0.0472,-0.0081
2026-03-13 14:25:48.962203,10.144,-0.675,0.031,-0.0532,0.0049,-0.0101
2026-03-13 14:25:49.176890,9.96,-0.721,0.199,-0.0632,-0.0112,-0.0097
2026-03-13 14:25:49.394045,9.941,-0.807,0.156,-0.0406,-0.0024,-0.0041
2026-03-13 14:25:49.611020,10.151,-0.63,0.16,-0.0617,-0.0385,-0.0314
2026-03-13 14:25:49.831253,10.218,-0.658,0.043,-0.0346,-0.0069,0.0123
2026-03-13 14:25:50.046042,10.204,-0.563,0.108,-0.0296,0.0426,-0.0457
2026-03-13 14:25:50.475270,10.036,-0.821,0.074,-0.0648,-0.0111,-0.0636
2026-03-13 14:25:50.700437,10.127,-0.51,0.012,-0.0409,0.0016,0.0044
2026-03-13 14:25:50.906966,9.929,-0.67,0.206,-0.0713,0.0226,-0.0069
2026-03-13 14:25:51.122075,10.18,-0.706,0.017,-0.0751,0.0163,-0.0393
2026-03-13 14:25:51.445748,10.163,-0.479,0.005,-0.0264,-0.0328,-0.0175
2026-03-13 14:25:51.660699,10.089,-0.675,0.115,-0.0185,-0.0536,0.0313
2026-03-13 14:25:51.879286,10.233,-0.575,0.019,-0.0125,0.0302,-0.0424
2026-03-13 14:25:52.094027,9.845,-0.57,0.026,-0.0344,0.0136,-0.0148
2026-03-13 14:25:52.635747,2.631,-0.036,0.455,0.0091,0.2036,-0.4541
2026-03-13 14:25:52.841690,19.613,13.034,18.373,-0.5536,0.269,-1.3676
2026-03-13 14:25:53.058580,0.551,-0.235,0.268,-1.6731,1.0039,-0.0015
2026-03-13 14:25:53.446262,6.768,0.484,1.482,-0.2533,-0.7923,0.2001
2026-03-13 14:25:53.595935,9.414,0.29,4.592,-0.0568,0.1099,-0.0422
2026-03-13 14:25:54.055288,9.021,0.335,5.346,-0.0401,0.06,-0.0245
2026-03-13 14:25:54.244027,8.928,0.419,4.891,-0.0529,0.0103,-0.0068
2026-03-13 14:25:54.773807,8.966,0.376,4.901,-0.0504,0.0033,-0.0085
2026-03-13 14:25:54.992593,8.914,0.402,4.985,-0.0524,-0.0016,-0.0096
2026-03-13 14:25:55.207174,8.844,0.373,5.006,-0.053,0.0005,-0.0092
2026-03-13 14:25:55.637898,8.899,0.393,4.884,-0.0496,0.0032,-0.0129
2026-03-13 14:25:56.116064,8.928,0.366,4.958,-0.0514,-0.0019,-0.0116
2026-03-13 14:25:56.282437,8.909,0.381,4.946,-0.0494,0.0016,-0.0096
2026-03-13 14:25:56.497564,8.935,0.33,4.901,-0.0513,0.0037,-0.0076
2026-03-13 14:25:56.716244,8.899,0.362,5.018,-0.0504,0.0004,-0.0096
2026-03-13 14:25:57.350270,8.957,0.433,4.987,-0.0516,0.0019,-0.0123
2026-03-13 14:25:57.565565,8.909,0.39,4.932,-0.0505,0.0027,-0.0104
2026-03-13 14:25:57.783158,8.94,0.421,4.99,-0.052,0.0033,-0.0137
2026-03-13 14:25:58.327851,8.866,0.412,4.903,-0.0512,0.0015,-0.0125
2026-03-13 14:25:58.538545,8.957,0.405,4.887,-0.0502,0.0021,-0.01
2026-03-13 14:25:58.750031,8.909,0.388,4.958,-0.0506,-0.0001,-0.0101
2026-03-13 14:25:58.963531,8.971,0.405,4.903,-0.0513,0.0032,-0.0101
2026-03-13 14:25:59.180491,8.844,0.376,4.841,-0.0508,0.0012,-0.0108
2026-03-13 14:25:59.733542,8.954,0.412,4.882,-0.0482,0.0045,-0.0091
2026-03-13 14:25:59.930797,8.918,0.39,4.961,-0.0528,-0.0001,-0.0115
2026-03-13 14:26:00.203539,8.918,0.34,4.954,-0.0508,0.0033,-0.004
2026-03-13 14:26:00.361819,8.863,0.395,4.946,-0.0505,0.0033,-0.01
2026-03-13 14:26:00.735983,8.861,0.354,4.934,-0.0497,0.0008,-0.0083
2026-03-13 14:26:01.015038,8.899,0.455,5.011,-0.0516,0.0005,-0.0101
