ts_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,imu_temp_c,ambient_temp_c,freefall,logging,samples,battery_v,esp32_temp_c
60317,0.0395,0.0664,1.0331,-0.07,0.28,-0.63,28.32,26.8125,0,0,0,3.24,81.11
60327,0.0420,0.0664,1.0326,-0.14,0.21,-0.63,28.32,26.8125,0,0,0,3.24,81.11
60337,0.0449,0.0659,1.0360,-0.07,0.28,-0.70,28.27,26.8125,0,0,0,3.24,80.56
60346,0.0464,0.0654,1.0360,-0.14,0.14,-0.70,28.27,26.8125,0,0,0,3.24,80.00
60356,0.0429,0.0673,1.0331,0.00,0.21,-0.70,28.32,26.8125,0,0,0,3.24,80.56
60365,0.0429,0.0664,1.0311,0.00,0.21,-0.70,28.32,26.8125,0,0,0,3.24,80.00
60375,0.0420,0.0664,1.0331,-0.14,0.28,-0.70,28.30,26.8125,0,0,0,3.24,80.00
60385,0.0425,0.0659,1.0350,-0.07,0.28,-0.70,28.30,26.8125,0,0,0,3.23,80.00
60394,0.0434,0.0678,1.0370,0.00,0.28,-0.70,28.46,26.8125,0,0,0,3.23,80.00
60404,0.0434,0.0683,1.0346,0.00,0.35,-0.77,28.46,26.8125,0,0,0,3.24,80.00
60413,0.0439,0.0659,1.0341,-0.07,0.28,-0.63,28.38,26.8125,0,0,0,3.24,80.00
60423,0.0420,0.0673,1.0346,0.00,0.35,-0.56,28.38,26.8125,0,0,0,3.24,80.00
60433,0.0444,0.0678,1.0336,-0.07,0.35,-0.70,28.46,26.8125,0,0,0,3.24,80.00
60442,0.0429,0.0673,1.0365,-0.07,0.28,-0.70,28.46,26.8125,0,0,0,3.24,80.00
60452,0.0434,0.0654,1.0326,0.07,0.21,-0.70,28.42,26.8125,0,0,0,3.24,79.44
60461,0.0390,0.0683,1.0341,-0.07,0.28,-0.70,28.42,26.8125,0,0,0,3.24,80.00
60471,0.0410,0.0688,1.0331,-0.07,0.35,-0.70,28.41,26.8125,0,0,0,3.24,80.00
60481,0.0386,0.0698,1.0346,0.00,0.28,-0.77,28.41,26.8125,0,0,0,3.24,80.00
60490,0.0459,0.0698,1.0331,-0.07,0.35,-0.70,28.38,26.8125,0,0,0,3.24,80.00
60500,0.0386,0.0654,1.0341,-0.14,0.28,-0.70,28.38,26.8125,0,0,0,3.24,79.44
